student_id,academy_id,course_type,batch,attendance_pct,missed_sessions_count,late_submission_count,days_since_last_activity,quiz_attempt_count,quiz_avg_score,simulator_score_avg,technical_rating,non_technical_rating,instructor_eval_avg,flight_or_sim_hours,progress_pct,schedule_changes_count,prior_intervention_flag,final_outcome
STD_128,A1,Technical,B1,76.52466431534265,2.3475335684657352,6,7.151671715434637,13,51.195330609987074,60.83208724493419,1.56485877109978,3.7859188115422273,2.9234718294605626,49.43559539623422,70.55932391871758,3,0,needs_attention
STD_129,A2,Technical,B3,58.03460412762085,6.196539587237915,0,10.883764157296046,1,47.707526564933175,49.16783133999458,2.0479370800316,3.3015360194091645,2.2211346561019094,48.873130746685725,56.894549339869315,0,1,critical
STD_130,A2,Technical,B3,48.55751274235957,7.144248725764043,2,6.751563363204059,2,37.54065878788659,42.55629677393565,1.7851663020109272,2.346221659617225,2.0724478731333944,83.44985585155821,48.94273091865595,5,1,critical
STD_131,A1,Technical,B2,59.600388978964034,5.039961102103597,6,5.56527433439677,10,48.54385072870342,46.32742592647069,1.878198252725272,3.572934048319289,2.042297368467555,109.15586059690685,63.20583059506918,4,1,critical
STD_132,A1,Technical,B3,78.70616066709455,4.129383933290545,0,4.2632250566502945,4,54.75990678498279,58.376418866195706,1.4560183552591952,3.355497727584828,2.368650084568477,91.92210167847313,74.60824879129575,5,0,needs_attention
STD_133,A2,Arts,B1,76.30996586873114,2.369003413126886,0,2.5504280738427623,5,76.76210949193825,67.0883932480728,3.78918008948935,3.687773077745799,3.626653910408968,76.32889015678666,77.47498031252363,2,0,on_track
STD_134,A4,Science,B2,85.53609853726599,2.4463901462734015,5,5.5059006107754,13,79.50005373903053,75.5022897436722,3.5825645637727135,4.885034815812858,4.381372395020958,55.984641485200854,82.44858134410805,2,0,on_track
STD_135,A2,Arts,B2,76.45124842438675,2.354875157561325,1,0.4099494766990355,2,68.14090049101186,67.31955162248444,4.293390855000551,2.6262583471207055,3.13790803217345,72.55392306251773,73.70029862380025,4,0,on_track
STD_136,A2,Technical,B2,73.35676062796195,2.6643239372038052,5,4.207451450134126,1,80.56851888085919,70.35783151584688,4.078942688034358,3.6448073293358645,3.7354290479296557,89.29800289792169,74.86397317074724,3,0,on_track
STD_137,A3,Arts,B1,65.93981587612309,4.406018412387691,2,14.631691154309035,9,65.10123104193653,58.45949729079835,3.4898510005460226,3.100217633869561,2.330217157430651,65.84077489314632,71.1922856036766,4,0,on_track
STD_138,A2,Technical,B3,88.26910184794039,3.173089815205961,0,12.289637075726878,14,67.80235357513101,70.30724772372214,3.3305746070085207,4.755785707668892,4.210431303648857,74.84562551602087,82.94290358032157,1,0,on_track
STD_139,A4,Technical,B1,61.212297919189254,3.8787702080810744,7,3.6293740036173014,1,43.61016295588808,44.64881828619234,2.2273747993813307,3.5955716136649487,2.884953231484918,79.58380369006186,52.26606166163515,3,1,critical
STD_140,A4,Arts,B2,58.34400724055969,4.165599275944031,6,13.956623862415197,13,38.97333848953938,45.42426188680105,1.1225172802958974,3.282342271681467,2.2286022073348652,108.14023702272763,57.216178658212044,5,1,critical
STD_141,A1,Technical,B1,83.50583276082155,1.6494167239178452,3,0.0,4,79.39673498613556,74.59264684065424,3.4497535966961332,4.2957917647397,3.424743459907499,105.44730413817913,80.4027993807741,4,0,on_track
STD_142,A2,Science,B1,55.00264034019517,4.4997359659804825,0,21.645457576041252,2,49.659592741383534,50.120410549425465,3.0272869877288526,2.7704142910574387,3.0182692918490472,83.2187558774999,48.136563070304135,5,1,critical
STD_143,A2,Technical,B3,100.0,1.0,6,12.501565960677961,11,100.0,94.62506071292937,5.0,4.828644689260051,5.0,103.76972761520842,99.94628726674603,0,0,needs_attention
STD_144,A1,Science,B3,76.19990070838715,3.380009929161285,7,5.58135036846075,4,56.88055528522405,62.52958367809866,2.6447743053199457,3.914981346181673,3.224404010087952,99.12348440133636,64.3514951207633,3,0,on_track
STD_145,A1,Science,B2,80.21859174487328,1.978140825512672,3,8.890273634188222,8,59.25206905721232,68.7780379854143,3.2056890735935526,4.740757002036419,4.168249710239479,87.90666435678284,76.51301135749516,4,0,on_track
STD_146,A3,Technical,B1,62.8737026321492,5.712629736785081,5,3.7080330962394354,8,42.03449296679312,45.90109158481554,2.3546556032599524,2.728428982468689,2.2803559859265556,73.21521896250492,50.3108578469819,0,1,critical
STD_147,A2,Arts,B1,70.2710273363768,2.9728972663623194,5,8.275111215991387,11,44.2301148016044,52.71966901181706,3.2069530565523237,3.3125106292568036,3.236674985890447,99.89939285335382,59.2778141814137,4,1,needs_attention
STD_148,A1,Science,B3,68.5986432467647,5.14013567532353,1,9.221820512811195,12,54.37755731186564,54.637556214968534,2.8004110375360707,3.392177176054831,2.636891922608001,79.7914159801359,67.60874633253303,1,0,needs_attention
STD_149,A1,Arts,B1,66.87247518497037,3.312752481502963,6,4.138935534540986,9,41.303656819503445,47.748407499464854,1.5339290532200218,3.8440900988463524,2.9254461174412256,59.6642895431325,53.08393804585688,2,1,critical
STD_150,A4,Science,B1,84.4944262726474,3.55055737273526,0,6.207769941105965,13,76.49917236422618,77.10251430512587,3.7671103767534757,4.336372483408473,4.099693603230593,121.11321333891948,83.35204237587712,5,0,on_track
STD_151,A1,Technical,B1,68.25635942662078,3.1743640573379226,4,5.339426678290787,11,75.92646307667627,67.72703854399013,4.1001059673945015,3.904558919103634,3.636546527501249,46.72963381234873,66.45732409412071,4,0,on_track
STD_152,A1,Technical,B3,90.26251843626272,2.973748156373728,5,2.3150645597855517,12,71.65527166386155,73.62904277345041,4.080593088907429,5.0,4.29973789140229,125.49771570947763,84.04153536328816,3,0,on_track
STD_153,A2,Science,B2,100.0,0.0,5,0.7092637705166842,5,100.0,92.03762644967593,4.19248406393606,5.0,4.614567883747524,110.12910493015525,100.0,4,0,on_track
STD_154,A4,Technical,B2,70.56688139780177,2.9433118602198234,1,0.7340897302212608,7,58.86486090286812,77.57789251541939,3.0700964048893122,2.9963472616073115,3.310381338037564,65.90042604411435,65.67532054142096,4,0,on_track
STD_155,A1,Science,B1,77.28473270364937,4.271526729635063,3,13.558180557438153,3,57.73149468240681,55.058789412204135,2.437947270371282,4.694783591130825,4.010223591806609,89.12745742956452,69.63106893254394,4,0,needs_attention
STD_156,A3,Technical,B2,80.69223085748261,2.9307769142517386,1,3.270213181970394,10,67.44964289713064,72.60994574072262,3.089166182546811,4.740801878420481,3.874746416770099,81.76884741479594,77.61512478114447,4,0,on_track
STD_157,A3,Arts,B3,100.0,2.0,7,0.889895642149229,4,67.21756929417725,67.1182635379725,3.7837982768305585,5.0,3.9825045362544653,116.15451456710096,85.48448479454855,3,0,on_track
STD_158,A1,Technical,B3,73.76028322442717,3.623971677557283,0,12.831495076637268,10,83.41957316589695,73.55066577360971,4.544102928010798,2.997129039979581,3.842155526092328,102.63876666213463,82.07176735641322,3,0,on_track
STD_159,A3,Arts,B2,62.564746205124564,3.7435253794875436,6,10.591627151184195,9,53.393352930483715,38.205168689967145,2.330591415925406,2.3479882313190497,2.8747545433319335,90.50964352416415,65.75189413197867,4,0,needs_attention
STD_160,A2,Technical,B2,56.004892415614435,6.399510758438557,2,15.42201603818335,10,45.830337763087876,51.82244940368092,2.212595877634352,2.927402434057577,2.08317463424921,92.93010782747851,47.306147258285705,2,1,critical
STD_161,A3,Arts,B1,74.13024078851649,4.586975921148351,2,14.167392042131624,10,77.57126895034062,89.9659963645091,3.6105225499566043,3.3556368183604315,3.1967009893718386,84.76847189253382,84.34194992553465,4,0,on_track
STD_162,A3,Technical,B2,68.27429671419176,5.172570328580823,6,19.859844813272943,14,69.81162462143462,63.93319496375175,4.936432726050114,2.5551202690293993,3.9290658008137496,119.37065026097545,67.37178907959672,5,0,needs_attention
STD_163,A2,Arts,B1,100.0,1.0,3,5.219801166534078,12,98.451286108266,85.19774595178929,5.0,4.210317150318499,4.651238315735499,124.47213766915253,100.0,5,0,on_track
STD_164,A1,Science,B1,100.0,1.0,7,0.0,1,100.0,97.398698140627,4.580259204363605,4.765008713334995,4.509128040369859,90.45988563357287,98.55041457068069,3,0,on_track
STD_165,A4,Science,B3,59.48440758114603,4.051559241885397,5,10.406748245696024,2,50.56435408278471,43.06741772087484,3.1893012772497986,3.0716851659627906,3.1965273835967305,95.9594381112375,59.45327905751135,5,1,critical
STD_166,A2,Arts,B3,64.33859844676232,4.566140155323768,3,6.221117040924681,5,60.36824744828392,55.165722009387174,3.6971430552558457,3.9197864478460294,4.101728312107232,96.64094494158229,66.260511105018,5,0,needs_attention
STD_167,A1,Technical,B3,76.10655161830329,3.3893448381696714,5,3.6018184215919677,3,62.927467777346536,67.81045737514881,4.042208744129094,4.047437968088585,4.015322453451089,82.85804270339813,68.89836039080383,1,0,on_track
STD_168,A1,Arts,B3,95.95839633838145,0.40416036616185524,5,5.90378622724806,2,79.46409167635082,79.06038729712812,5.0,4.607217551683365,4.747806467554054,91.21406528424919,89.7238114144662,4,0,on_track
STD_169,A2,Technical,B2,75.85519704556577,4.414480295443423,2,13.74324396049137,1,60.03740744837688,53.40134697732074,3.3557278138519084,3.9827346311146883,3.8459384734610134,112.21775875833896,76.72758398847427,4,0,on_track
STD_170,A3,Science,B3,65.2913904301793,5.47086095698207,3,6.290886749000653,10,59.392652882026866,64.10065917211642,2.794706772212279,3.409853314303294,3.0211255786865276,82.35182015457846,61.3209831621083,4,0,needs_attention
STD_171,A1,Technical,B2,74.11677285145913,2.588322714854087,7,13.960263151512681,3,61.27201655681441,66.60699531742074,2.9622924440385607,4.075611246170927,3.861708913368183,92.26182423245865,66.8911400023283,4,0,on_track
STD_172,A2,Science,B3,65.5727270415593,5.44272729584407,1,5.49465750082999,1,45.22143787979198,42.52497799143497,2.1150342431863276,3.258665295286033,3.2948716727814853,110.80844483006129,51.6648753709218,0,1,critical
STD_173,A1,Technical,B2,84.03715814159223,2.5962841858407772,5,6.376768079213461,12,69.58151232881733,70.6848444961618,3.277197932851353,4.719956782585667,3.7306947672796116,142.68535908475297,86.09266091700692,4,0,on_track
STD_174,A3,Technical,B1,64.36449432502943,3.5635505674970576,4,10.495089976401397,1,35.77471738059522,39.938732445211016,2.4087042726740564,3.6304506163652137,2.6445697846844207,71.64974822290344,50.52470073973272,3,1,critical
STD_175,A1,Technical,B2,67.3434592135955,3.2656540786404507,4,6.32615803522016,12,47.521669345928615,50.93049439379579,2.3764439207644186,3.40852296249906,3.0039992132387523,79.2537245883756,65.41464435626847,3,1,needs_attention
STD_176,A3,Arts,B2,92.42900720184144,0.7570992798158557,1,0.0,1,65.24493647535684,65.5698491710811,3.747957756175945,4.56183818195912,3.7692466121591615,97.69458383977803,78.54860482589272,0,0,on_track
STD_177,A2,Arts,B3,63.47452579028892,5.652547420971108,4,15.289584879915132,8,78.39795706958957,89.85864601539194,4.258156130869973,3.633600529009659,3.5551050862537554,83.67199154990475,75.28682137798624,4,0,needs_attention
STD_178,A4,Science,B2,53.30807951159757,4.669192048840243,0,6.551870347060107,3,42.34131830019525,47.00276480431673,1.5677384334487205,2.308666816526359,1.3234408938903874,84.1811375280366,52.954590610650385,2,1,critical
STD_179,A1,Science,B1,76.42490627034456,2.3575093729655436,5,11.082001619934006,11,69.66423127986675,66.0587991478849,2.6246232290621956,3.0679388989455316,2.731605389732301,78.40888297243227,72.57847666882164,4,0,on_track
STD_180,A2,Arts,B1,69.59289893693106,3.0407101063068938,1,1.7199894311685835,1,60.84269624007322,57.28534369848198,2.423803328661128,2.7234959510045553,2.5637525489846666,59.47262907620901,62.42143800174083,3,0,on_track
STD_181,A1,Science,B3,82.6712325139493,3.7328767486050696,3,3.2656938381230107,7,80.7208267149907,76.25613591389731,3.8226881518841402,3.735374388152711,3.6238223732757557,126.41212115396962,78.62591731707558,1,0,needs_attention
STD_182,A4,Arts,B1,79.76207902096635,3.023792097903365,5,12.33595914568015,10,65.80008501712456,70.85705259494705,3.3571683009901654,4.317930100436943,4.254649155773206,102.12268952655883,70.84828206892078,5,0,on_track
STD_183,A4,Technical,B2,74.52122258034957,2.547877741965043,1,9.25041820567516,3,82.6047869045237,77.62280642450845,3.806089181553993,3.5146617017125465,4.055141621747105,78.88989662338503,83.08056421063743,1,0,on_track
STD_184,A1,Science,B1,74.08434861795007,3.591565138204993,2,6.39863658478161,8,60.04997998923716,56.650787275614704,3.3540315728324086,3.8064754323031162,4.158906691774289,95.78443446738969,69.27175298953195,2,0,on_track
STD_185,A3,Science,B3,63.962123260157476,5.603787673984252,7,12.37894566483844,4,61.67923546196288,70.14341456688939,2.8201191758896647,2.9504581275673396,2.899247191508615,118.64007214915384,57.473355978336116,4,0,critical
STD_186,A4,Arts,B2,76.25020606489865,4.374979393510135,3,4.604783715788345,4,71.25406696610298,72.78712266264209,3.691182067397121,3.5688316202529493,3.9851525613782686,72.3646706569362,72.99108337037498,0,0,on_track
STD_187,A2,Science,B3,88.21927172149152,3.1780728278508477,7,8.729368415295394,5,73.83425402583414,83.42251504280364,3.7505035416226504,3.8982317488189993,3.9170234398569708,98.33244012228496,81.81016413352717,4,0,on_track
STD_188,A2,Science,B2,60.398298879007854,5.960170112099215,2,11.602939729049542,6,49.61052160034452,55.995000587163254,3.3477426259109193,2.9739671312425484,3.22336957233262,52.40185462147333,45.38824349947383,2,1,critical
STD_189,A1,Technical,B1,74.91903935457698,3.508096064542302,5,6.639188038587157,7,54.37983024051245,44.96645560795194,2.2313710494754857,3.6583700998393702,2.8046547520687897,85.09268719981205,65.72079113682032,2,0,critical
STD_190,A1,Science,B3,90.57583133601918,0.9424168663980822,3,1.76598833844429,14,90.27086639447907,89.45380192855346,5.0,4.73512407839187,4.188618001969392,107.61982339030072,94.0698102395468,5,0,on_track
STD_191,A4,Technical,B3,82.5813613982505,3.7418638601749508,7,9.09310675124892,14,73.38841792042177,81.3080102401701,3.3722459696512863,4.272916873418383,4.013768858039032,68.99621558002508,78.21604459583179,2,0,on_track
STD_192,A4,Arts,B2,94.6420934452607,2.5357906554739302,4,7.26088493896944,4,75.75436227514919,65.97695375394109,3.1176896685770545,4.633530981783829,4.221851196138848,93.57701934046082,88.35903537094936,1,0,on_track
STD_193,A3,Science,B3,66.47786505248499,4.352213494751501,7,7.023103100153456,8,52.865867614971,56.22355417784041,2.534835885535281,2.5708488300941617,2.095156979325246,99.23747851684082,63.45563173134325,5,0,needs_attention
STD_194,A2,Technical,B2,47.538473274077006,6.2461526725923,1,6.077080321688549,13,33.282530739449044,32.96863894985909,3.284196111290856,2.912213397492989,3.09529515573714,85.5532392816903,40.12308505637046,4,1,critical
STD_195,A2,Arts,B2,78.0097770593353,4.199022294066469,5,9.261407540743807,6,56.92934847550296,42.891038538523865,3.2940700412844603,3.8579666834477537,3.873512512890478,65.85225491109043,73.23137893160433,4,0,on_track
STD_196,A3,Science,B2,80.43856222539728,1.9561437774602723,0,4.639531953277243,14,74.50098671409256,75.45826115024403,4.026531387425258,4.061749456216812,3.93629078882741,97.69477861074343,85.35095351003389,0,0,on_track
STD_197,A4,Arts,B2,95.52632931709013,0.44736706829098694,7,0.27407896610632054,1,91.69463808831284,84.99489395930058,4.9823253352364025,5.0,5.0,108.93754140229262,86.3743596383422,2,0,on_track
STD_198,A4,Science,B1,92.82218602060476,2.717781397939524,3,7.935430451730079,1,77.0631416512814,67.72192739434999,3.468360350312916,5.0,4.192095265149248,98.57080334402299,84.79431951084271,2,0,on_track
STD_199,A3,Arts,B2,83.05115434518692,2.6948845654813085,3,15.736411925758238,9,74.5454692052978,74.61859461187886,3.89029564844782,4.375782316667712,3.975491423348288,113.3123633589273,91.29696770649984,3,0,on_track
STD_200,A3,Arts,B3,86.48085321255651,3.351914678744349,6,6.51777634920896,10,65.25881753557935,49.8119940215553,3.264192026937529,4.322889766942413,4.1686269708223405,81.4514802334844,78.84486585780566,5,0,on_track
STD_201,A1,Technical,B1,72.12267812690041,4.787732187309959,7,17.276614893520073,6,58.42494375574985,53.03062141507079,3.8257805621096974,3.600311131927944,3.4329197261767916,94.31102831928047,66.46932462598515,3,0,needs_attention
STD_202,A1,Arts,B3,56.71328083021175,5.328671916978825,5,20.9003304906293,10,52.94678763311437,73.35618165313555,2.592995523362392,2.9557212903715184,2.5568871973195173,55.05263467404116,53.91647140026248,5,1,critical
STD_203,A4,Science,B1,76.76581826071366,4.323418173928634,5,4.556323662040259,8,63.38197799260224,68.58375713985778,2.9799606273414074,4.041744275963999,3.2421886862375113,56.370392266689244,77.7844578748332,1,0,on_track
STD_204,A3,Science,B2,89.73860195441665,3.0261398045583348,2,8.071360845553157,13,88.76559859664198,81.71419934730315,3.8558802311475375,5.0,4.08516153472759,110.4908806015138,84.65443463016094,5,0,on_track
STD_205,A1,Technical,B1,84.84541304742822,3.515458695257178,6,19.034118284338724,7,65.37612836385766,76.60945588466083,3.3388136616306907,5.0,4.215317006027663,92.83395593231066,81.68857180742567,4,0,on_track
STD_206,A1,Science,B1,87.50711008739047,2.249288991260953,7,6.643889184215732,12,91.47863315287199,83.54228466665492,4.720407574403017,4.520485907071299,4.466566360203608,84.4852036213733,87.71196415969182,0,0,on_track
STD_207,A3,Science,B3,68.58366469429872,3.141633530570128,4,8.325694259397128,6,46.36301195233687,41.93345072725309,1.7173565035465845,2.35254519869312,2.1815347800447893,62.98871206524217,55.946188983973045,5,1,on_track
STD_208,A1,Science,B3,71.01679742972364,2.898320257027636,2,0.0,4,57.80803231787787,48.61722103844356,3.1169834179241813,3.0749676348403217,2.5755834257227943,102.05044635012862,64.57777813163956,5,0,needs_attention
STD_209,A1,Arts,B2,82.25138232171905,2.774861767828095,6,5.116552266229756,7,73.89699201794579,75.94563104727396,3.811439362794719,5.0,4.068955254246035,60.965403708202956,78.67772377069937,5,0,on_track
STD_210,A2,Arts,B1,66.80238908236868,3.3197610917631324,7,11.097704515107818,9,49.169047573029914,60.11808454980694,2.9651752585933777,3.6994457682463073,3.3477842402777536,103.2587439049581,57.260334351519,0,1,needs_attention
STD_211,A3,Science,B1,67.26424395100497,5.273575604899503,7,22.419988819655753,14,52.15097750938142,44.15892764890257,3.2137329344200225,3.5762354411727464,3.8358883669574997,92.65206938415477,66.78279996343082,2,0,critical
STD_212,A3,Technical,B1,79.46973354566177,2.0530266454338233,2,6.072992478075371,11,56.16591668908116,39.68237238980845,2.855435481261198,3.8900677215807082,3.4863022460962094,60.5790390125339,66.43778632841564,0,0,on_track
STD_213,A1,Arts,B2,86.41357114735362,3.3586428852646377,4,0.04551127400786248,10,63.202953763818954,71.93068715997431,2.6419652461249,3.7261675277546886,3.007249208484662,95.72601387124959,77.8296984337389,2,0,on_track
STD_214,A3,Technical,B2,72.00706990005887,2.7992930099941136,6,0.7730470561275693,10,58.484165458396006,70.91456946709745,2.5088974826474777,4.439248372375694,3.0272135214974965,139.07803245735644,69.28507108033386,4,0,on_track
STD_215,A1,Science,B2,57.55215808419542,5.244784191580458,7,10.065835761888973,14,56.26986496461119,40.30922123329332,3.694557079770105,2.4660027784727263,2.885926114599587,102.56444473136723,57.68785607977859,0,1,critical
STD_216,A2,Science,B2,63.96294127435755,3.6037058725642455,7,14.489739862825491,7,59.37803127881996,63.05846601039151,3.0516462605022783,3.5628029719870167,3.2944793794818015,65.4209270534256,65.99012694355896,2,0,needs_attention
STD_217,A3,Arts,B2,78.05508127339647,2.194491872660353,6,10.381260287037332,1,68.77155013151295,70.58359294843527,4.311654396351177,3.2524031787927514,3.0747212193590374,103.36165428147243,72.1738486528253,4,0,on_track
STD_218,A3,Science,B3,77.87281445798948,2.2127185542010523,0,9.513997871751684,10,57.05559751403854,50.7557950749365,3.102082284945542,3.785966380485336,3.0800133116410646,60.618144638257164,72.65906287947071,4,0,on_track
STD_219,A4,Arts,B1,78.61857206483022,3.138142793516978,2,14.68386472810496,9,73.18243667820497,62.0275913448511,4.035989652499472,4.427407168467993,4.010431621089641,61.88300251029265,79.7052589107636,2,0,on_track
STD_220,A3,Science,B1,82.81942935893635,1.7180570641063653,2,3.116911626511608,13,76.5488345632377,84.48283732681016,4.296803536280965,4.0161243817134205,4.079241376841705,90.06360128011386,85.15179182685998,2,0,on_track
STD_221,A2,Science,B1,75.08715837813675,3.491284162186325,3,8.586757761974152,4,46.603652085462485,48.036216337120045,1.7186131970684126,3.5701329812238236,2.6280721452215063,98.57662456064986,54.265466119762095,1,1,critical
STD_222,A1,Arts,B1,78.97584067260468,4.102415932739532,4,6.500505331727556,3,70.01882578638194,72.0542374457957,3.65441666437536,3.9541101678045742,3.6210030826278268,105.7145267147307,77.93826541148593,4,0,on_track
STD_223,A2,Arts,B1,74.324597657567,2.5675402342433005,1,6.210261556982933,4,70.67191656023304,65.69776173756743,2.915096377330621,3.048228436660886,3.133424361656629,103.66597331985085,77.36987406644148,2,0,on_track
STD_224,A1,Arts,B1,92.23100224394159,1.7768997756058411,0,1.745553003978416,4,74.46454196000012,68.04926832440046,3.5807709240612735,3.849476658674072,3.7525358622768126,106.0105033726748,83.06712497641256,4,0,on_track
STD_225,A1,Science,B1,96.48513046826253,1.3514869531737475,6,4.631606596004768,13,87.04647329785837,67.40668496766679,4.672408482954443,5.0,4.725185256125668,65.96274269220926,89.97056047888475,0,0,on_track
STD_226,A4,Science,B1,57.16483076429948,4.283516923570052,6,9.144939092343057,10,61.06082239863514,59.2365981603561,2.5403741746655304,2.647136575406074,2.786887989317182,77.36378267920405,55.216339391921466,3,1,needs_attention
STD_227,A2,Technical,B3,71.1712208684662,4.882877913153381,6,8.02552041384563,11,50.762080040392455,62.272691076026234,2.8177726642834586,3.9118034237140376,3.533370228951788,104.95924826685754,57.84753625557484,3,0,on_track
STD_228,A4,Arts,B1,75.49086737311062,3.450913262688938,0,7.645605747619929,2,72.96126058010337,65.83922521971414,2.8988785362722505,4.333634877230885,3.180117141527686,96.61125221870381,77.80782492594673,5,0,on_track
STD_229,A3,Science,B3,70.99627931978519,2.9003720680214813,7,9.925574785207413,14,60.560423335889425,48.38110578175551,3.599681078775256,4.149135270486991,3.8647999038835303,89.14026030103912,78.23145150879773,2,0,on_track
STD_230,A3,Science,B2,100.0,2.0,6,13.193478845321996,12,90.68139113787356,94.16670766952957,4.201850965841005,4.18949585771183,4.462751571216578,106.58451733820627,93.49245634435874,2,0,on_track
STD_231,A2,Arts,B1,78.35932917134602,3.1640670828653983,6,14.719846423428386,14,66.05831743664739,71.01895742421807,2.789357159722978,3.569051814440352,3.4964512708723188,95.43006218121741,71.10618224644162,4,0,on_track
STD_232,A2,Technical,B2,62.91942259424484,4.708057740575516,4,13.515166577560478,1,74.83016331989148,70.14291563444208,3.023830207999034,3.414763783234145,3.330569632807175,42.161765637585546,67.76070156889297,5,0,on_track
STD_233,A2,Arts,B2,83.94663509341007,3.6053364906589933,5,2.3054290984674135,12,77.29762988140241,74.50751416380528,3.5752045776512915,4.4738325906223295,3.9545320156128927,115.07114039941291,73.27715794675862,2,0,on_track
STD_234,A1,Technical,B2,79.06461808269289,4.093538191730711,5,7.291488263881442,10,57.81624748153587,59.927472419285934,1.9370064705983938,5.0,3.594899173568928,87.32165089161067,67.08752816977072,4,0,needs_attention
STD_235,A3,Science,B3,79.56289379330133,2.0437106206698674,3,5.67228546710686,12,56.90843859438479,55.664042845350174,2.5712223601650743,3.5243379230485257,3.290112170994335,103.93317604636188,70.21628331241838,2,0,on_track
STD_236,A1,Technical,B2,100.0,0.0,3,1.714250846057178,1,99.91290381640322,100.0,5.0,5.0,5.0,53.88708989591568,95.49551991155671,4,0,on_track
STD_237,A1,Science,B2,80.26177763632214,2.9738222363677864,6,9.68557813151582,13,61.05579520920398,80.55373581659774,2.958433960590282,4.199226186835377,3.647411317386356,123.35072690097353,78.56659154822322,2,0,on_track
STD_238,A3,Arts,B2,70.44507714189005,4.955492285810995,4,1.983849819403706,14,68.05937468614589,54.38606624462224,2.8142094263539743,2.702135923762768,2.683231728757775,62.09430569548745,63.02170933425291,1,0,on_track
STD_239,A1,Arts,B1,45.67085360534848,7.432914639465151,6,20.900746987106608,8,39.41617619922132,49.25421724368516,2.08394046824547,2.009635061904127,1.6457522047496944,123.66224744328477,47.6740092639082,4,1,critical
STD_240,A4,Arts,B1,72.51901472784732,4.748098527215268,3,15.72420188482384,14,65.73885839243984,66.58093600062651,3.355890807559445,3.7572147425540288,3.50424353898109,128.64431510850267,77.14946355311132,1,0,on_track
STD_241,A4,Technical,B3,94.58954875990783,1.5410451240092171,0,8.932056433518007,2,83.50151166285374,94.60711917368704,5.0,3.8772940838472585,4.23551285815947,70.79645399150465,92.06295764532032,1,0,on_track
STD_242,A4,Science,B3,73.63246320665719,4.636753679334281,0,9.326207029733357,12,53.61879864374857,59.413634733874005,3.0763004414576316,2.6446701578470364,2.658308886353421,103.15696532851243,64.93974459671385,1,0,on_track
STD_243,A2,Arts,B1,41.39925152220745,7.860074847779255,7,19.00427132314202,10,30.0,30.489251679485694,1.6527990635864225,1.1893412867920508,1.8512205219372837,50.355388603100536,38.07095997818696,1,1,critical
STD_244,A1,Arts,B3,67.5245641171133,4.24754358828867,1,12.694568272190006,5,58.785881720351746,64.86606525988002,3.391827360197361,3.5057950333978347,3.734278410116748,70.97416134106622,61.826273488709205,0,0,on_track
STD_245,A4,Science,B1,89.89032808369188,1.0109671916308116,5,11.544156112721275,12,70.21721575330973,67.06396958383135,3.4436702535754553,4.252182774817874,3.339876786946143,82.60851202230259,71.84074215916004,5,0,on_track
STD_246,A2,Arts,B2,83.18725761843022,1.6812742381569776,4,6.386013826857777,4,81.21387152076737,75.01946014392853,4.022986985585269,3.8493850322647023,3.6107223760420832,100.55224227680291,77.50164151434323,3,0,on_track
STD_247,A4,Science,B2,62.40178655233897,4.759821344766103,2,18.70638677408694,8,53.17396098701846,59.66086591180525,3.488168201066706,2.8272784100340846,3.048654692184625,87.69362908475753,58.65476074882136,0,0,needs_attention
STD_248,A4,Science,B3,66.52072835401377,5.347927164598623,5,16.182366543047905,2,46.56291607023849,39.80828847992245,1.5103562901038003,2.6139752118717197,1.8699760819469715,59.22854774353789,53.834169015651085,2,1,critical
STD_249,A4,Science,B1,68.83937011346374,4.116062988653626,2,11.663744465833283,10,53.54630799555801,58.68528872869055,3.1612881563483706,3.2137669142531333,3.2827530173518893,93.21871312479408,60.65653083745489,2,0,on_track
STD_250,A1,Science,B1,65.05929342205604,3.4940706577943956,1,14.77393525995017,9,59.72233319650517,59.96831386120516,2.9307209219813704,2.3427656470668845,2.263667761181967,78.44746418115918,65.32040512889317,5,0,needs_attention
STD_251,A2,Science,B3,44.554891983906266,5.544510801609373,1,8.448701092439514,7,49.684459649908945,31.048926440928337,2.3384782718687713,2.8215651688747667,2.8675813087613533,35.866388358728315,47.33183991266981,3,1,critical
STD_252,A4,Technical,B1,86.45386650929784,2.354613349070216,6,1.5171115523350833,13,73.34528460134973,68.75022499764621,3.3908162632206302,5.0,4.1822064681277675,84.54628797926867,86.50280760671342,3,0,on_track
STD_253,A2,Arts,B2,93.85589935033639,1.6144100649663613,3,8.222162630203739,7,99.64265136936628,100.0,5.0,3.529763110822234,4.162727941997764,130.13648674503514,97.64143784795635,3,0,on_track
STD_254,A1,Technical,B3,52.223265840528896,4.777673415947111,1,9.492221186879767,1,44.34827948744055,41.10027417617261,2.1956492411196944,2.3765984623644005,2.2818280189273157,68.10600749620575,50.83812504790789,1,1,critical
STD_255,A2,Arts,B3,93.65779398879472,1.6342206011205278,1,5.645633889732382,14,71.86830999642805,51.49445310233057,3.3860643064579192,4.480883984122337,3.8082217232356186,60.11816077387924,81.38055396281666,0,0,on_track
STD_256,A4,Technical,B1,73.45465197904176,2.6545348020958244,2,13.736094998842841,12,57.487065516023264,68.05306653863255,2.5230244032428377,3.585490345643575,2.4450646032253753,103.01666064449101,60.41208690012738,2,0,needs_attention
